"y_on_time_b","on_time_a","planned_dur_a","planned_dur_b","planned_layover_sec","ampeak_a","pmpeak_a","route_pair"
1,1,1800,1140,300,0,0,"15_71"
1,1,1140,1320,0,0,0,"71_71"
1,1,1380,840,720,0,0,"428_74"
1,1,840,1560,0,0,0,"74_74"
1,1,840,1560,0,0,0,"74_74"
0,1,1320,1380,0,0,0,"81_81"
0,1,1800,1800,300,0,1,"54_54"
1,0,1800,2040,480,0,1,"54_76"
1,1,2040,1440,0,0,1,"76_76"
1,1,1440,2700,420,0,0,"76_21"
1,1,2700,2760,120,0,0,"21_21"
1,1,1680,1620,0,0,0,"1_1"
1,1,1620,2700,600,0,0,"1_21"
1,1,2700,2580,120,0,0,"21_21"
1,1,2580,1380,780,0,0,"21_54"
1,1,1380,1560,480,0,0,"54_54"
1,1,3480,3060,120,0,1,"21_21"
1,1,3060,3000,540,0,1,"21_21"
1,1,3000,2760,120,0,1,"21_21"
1,1,2760,3420,720,0,0,"21_4"
1,1,3420,3240,840,0,0,"4_4"
1,1,3240,1560,480,0,0,"4_99"
1,1,1560,3360,0,0,0,"99_99"
1,1,2700,2400,120,0,0,"21_21"
1,1,2400,1500,360,0,0,"21_73"
1,1,2100,1980,120,0,0,"22_22"
1,1,1980,2100,420,1,0,"22_22"
1,1,2100,1980,120,1,0,"22_22"
1,1,1980,2040,300,1,0,"22_161"
0,1,2040,1380,420,1,0,"161_185"
1,1,2100,1980,120,1,0,"22_22"
1,1,1980,2340,300,0,1,"22_22"
1,1,2340,1980,780,0,1,"22_22"
1,1,1980,2340,300,0,1,"22_22"
0,1,2340,1980,780,0,1,"22_22"
1,1,960,1860,420,0,1,"125_73"
1,1,1980,2340,300,0,1,"22_22"
1,1,2400,2220,120,0,0,"25_25"
1,1,2220,2400,540,1,0,"25_25"
1,1,2400,2340,240,1,0,"25_25"
1,1,2340,2400,600,1,0,"25_25"
1,1,2580,2640,540,1,0,"199_25"
1,1,2640,2220,120,1,0,"25_25"
1,1,2220,540,420,0,0,"25_84"
1,1,540,2940,0,0,0,"84_84"
1,1,2940,1320,600,0,0,"84_71"
1,1,1320,360,0,0,1,"71_71"
1,1,2580,1860,480,0,1,"25_16"
1,1,1860,1620,0,0,1,"16_16"
1,1,2040,1920,0,0,0,"16_16"
1,1,1920,2700,480,0,1,"16_25"
1,1,2700,2220,120,0,1,"25_25"
1,1,2220,2400,420,0,1,"25_25"
1,1,2400,2100,120,0,1,"25_25"
1,1,2100,1560,480,0,1,"25_99"
1,1,1560,3360,0,0,0,"99_99"
1,1,3360,1740,480,0,0,"99_73"
1,1,1740,1500,120,0,0,"73_73"
1,1,1140,1020,0,0,0,"75_75"
1,1,1020,2040,420,0,0,"75_25"
1,1,2040,1980,480,0,0,"25_25"
1,1,1980,1560,720,0,0,"25_20"
1,1,1380,1800,720,1,0,"76_76"
1,1,1800,1620,0,1,0,"76_76"
1,1,1620,2220,420,1,0,"76_161"
1,1,2220,2040,300,1,0,"161_161"
1,1,1860,3060,600,0,0,"161_88"
1,1,3060,3120,780,0,0,"88_88"
1,1,3120,3480,720,0,0,"88_8"
1,1,3480,3240,300,0,0,"8_8"
1,1,3240,2220,420,0,0,"8_28"
1,1,2220,2280,240,0,0,"28_28"
1,1,2280,2760,720,0,0,"28_28"
0,1,2760,2400,240,0,1,"28_28"
0,0,2400,2340,660,0,1,"28_28"
0,0,2340,1920,660,0,1,"28_28"
1,1,2400,2520,240,1,0,"25_25"
1,1,2520,1200,420,1,0,"25_9"
1,1,1200,2220,0,1,0,"9_9"
1,1,2220,1260,480,1,0,"9_417"
1,1,1260,1920,0,1,0,"417_417"
1,1,1920,1020,600,0,0,"417_417"
1,1,1020,1920,0,0,0,"417_417"
1,1,1920,1620,540,0,0,"417_73"
1,1,1620,1740,120,0,0,"73_73"
1,1,1740,1500,420,0,0,"73_428"
1,1,1500,1440,180,0,0,"428_428"
1,1,1440,960,420,0,0,"428_74"
1,1,960,1680,0,0,0,"74_74"
1,1,1020,1680,0,0,0,"74_74"
1,1,1680,2580,300,0,0,"74_28"
1,1,2580,2400,240,0,0,"28_28"
1,1,2400,2760,840,0,1,"28_28"
1,1,2760,2400,300,0,1,"28_28"
1,1,3180,2100,480,1,0,"8_28"
1,1,2100,2100,240,1,0,"28_28"
1,1,1920,3240,420,1,0,"76_88"
1,1,3240,3120,540,1,0,"88_88"
1,1,2100,2220,300,0,0,"28_28"
1,1,2220,2100,780,0,0,"28_28"
1,1,2100,2220,300,0,0,"28_28"
1,1,2220,2280,780,0,0,"28_28"
1,1,2280,3840,420,0,0,"28_88"
1,1,3840,3360,300,0,0,"88_88"
0,1,3360,2580,420,0,1,"88_28"
1,0,2580,2220,420,0,1,"28_28"
1,1,2220,2100,780,0,0,"28_28"
1,1,2100,2220,300,0,0,"28_28"
1,1,2220,2280,780,0,0,"28_28"
1,1,2400,2220,600,0,0,"28_28"
0,1,2220,2580,480,0,1,"28_28"
0,0,2580,2220,300,0,1,"28_28"
1,1,2220,1980,780,0,0,"28_28"
0,1,1980,1620,300,0,0,"28_6"
1,0,1620,1620,420,0,0,"6_47"
1,1,1620,1500,300,0,0,"47_47"
1,1,1500,540,300,0,0,"47_44"
1,1,540,1080,0,0,0,"44_44"
0,1,1080,1620,480,0,0,"44_43"
0,0,1620,1680,540,0,0,"43_15"
1,1,1860,1620,540,1,0,"73_410"
1,1,1620,1860,0,1,0,"410_410"
1,1,1860,1740,540,1,0,"410_73"
1,1,1740,1740,120,1,0,"73_73"
1,1,1740,1920,540,0,0,"73_76"
1,1,1920,1560,0,0,0,"76_76"
1,1,1560,1560,300,0,0,"76_20"
1,1,1560,2100,0,0,0,"20_20"
1,1,2100,1200,300,0,0,"20_410"
1,1,1200,1740,0,0,0,"410_410"
1,1,1740,1560,300,0,0,"410_20"
1,1,1560,2100,0,0,0,"20_20"
1,1,2100,3900,420,0,0,"20_4"
1,1,3900,1680,780,0,0,"4_47"
1,1,1680,1860,360,0,0,"47_5"
1,1,1860,2100,0,0,1,"5_5"
1,1,2100,1860,540,0,1,"5_5"
1,1,1860,360,0,0,1,"5_5"
1,1,1860,1920,300,0,1,"43_15"
1,1,1920,1140,720,0,0,"15_410"
1,1,1140,1620,0,0,0,"410_410"
1,1,1620,1740,300,0,0,"410_29"
1,1,1740,1560,0,0,0,"29_29"
1,1,1560,1680,300,0,0,"29_29"
1,1,1680,1500,0,0,0,"29_29"
1,1,1500,1560,420,0,0,"29_29"
1,1,1560,1500,0,0,0,"29_29"
1,1,1500,1560,540,0,0,"29_29"
1,1,1440,1380,540,0,0,"29_29"
1,1,1380,480,0,0,0,"29_29"
1,1,2100,1920,0,0,1,"29_29"
1,1,1920,2340,420,0,1,"29_28"
1,0,1560,1560,360,0,1,"30_30"
1,1,1560,1860,480,0,1,"30_47"
1,1,1740,1860,300,0,0,"54_29"
1,1,1860,1740,0,0,0,"29_29"
1,1,1740,3300,300,0,0,"29_21"
1,1,2400,2700,240,0,1,"32_32"
1,1,2700,3600,420,0,1,"32_4"
1,1,1980,1620,540,0,0,"41_42"
0,1,1620,1620,120,0,1,"42_42"
1,0,1620,1980,300,0,1,"42_47"
1,1,1980,1740,540,0,1,"47_47"
1,1,1740,1860,420,0,1,"47_41"
1,1,1860,1800,480,0,1,"41_60"
1,1,1500,1680,120,1,0,"42_42"
1,1,600,1140,0,0,1,"44_44"
1,1,1140,600,300,0,1,"44_44"
1,1,600,1140,0,0,1,"44_44"
1,1,1140,1860,360,0,1,"44_60"
1,1,1860,1800,360,0,1,"60_60"
1,1,1800,1680,300,0,1,"60_54"
1,1,1680,3600,420,0,0,"54_4"
1,1,3600,1800,360,0,0,"4_32"
1,1,1800,1800,120,0,0,"32_32"
1,1,1800,1560,600,0,0,"32_38"
1,1,1620,1740,540,0,0,"38_38"
1,1,1740,1500,780,0,0,"38_42"
1,1,1500,1620,360,0,0,"42_42"
1,1,1620,960,300,0,0,"42_31"
1,1,960,900,120,0,0,"31_31"
1,1,900,960,300,0,1,"31_46"
1,1,960,1440,0,0,1,"46_46"
1,1,1440,960,480,0,1,"46_49"
0,1,960,1260,0,0,1,"49_49"
1,0,1260,960,300,0,1,"49_46"
0,1,960,360,0,0,1,"46_46"
1,1,1620,2040,0,1,0,"50_50"
1,1,2040,1140,300,1,0,"50_670"
1,1,540,1140,0,0,0,"44_44"
1,1,1500,1500,420,1,0,"71_54"
1,1,1500,1800,480,1,0,"54_43"
1,1,1800,1860,300,1,0,"43_54"
1,1,1860,900,480,1,0,"54_125"
1,1,2280,1620,480,1,0,"20_54"
1,1,1620,1740,360,1,0,"54_47"
1,1,1740,1680,480,1,0,"47_47"
1,1,1800,1740,540,0,0,"1_54"
1,1,1740,1740,300,0,0,"54_54"
1,1,2280,1740,600,1,0,"20_54"
1,1,1740,1860,360,1,0,"54_54"
1,1,1680,1380,300,0,0,"120_120"
0,1,2760,960,120,1,0,"55_55"
0,1,2520,960,120,1,0,"55_55"
1,1,2520,960,120,1,0,"55_55"
1,1,1800,1740,0,0,0,"16_16"
0,1,2400,1380,0,0,1,"55_55"
0,0,1380,2400,720,0,1,"55_55"
1,1,1140,1080,0,0,0,"75_75"
0,0,2400,1380,0,0,1,"55_55"
1,1,1140,1980,0,0,0,"417_417"
0,1,2400,1380,0,0,1,"55_55"
0,1,1500,1320,360,0,0,"461_461"
1,1,2100,3300,0,1,0,"61_61"
1,1,3300,300,300,1,0,"61_61"
1,1,1500,1320,300,0,0,"461_461"
1,1,1320,2100,720,0,0,"461_61"
1,1,2100,3360,0,1,0,"61_61"
1,1,2100,3060,0,1,0,"61_61"
1,1,1980,2880,0,0,0,"61_61"
1,1,2220,3060,0,1,0,"61_61"
1,1,3060,1980,780,1,0,"61_61"
1,1,1980,2880,0,0,0,"61_61"
1,1,1440,1440,300,0,0,"461_461"
1,1,3360,300,300,1,0,"61_61"
1,0,2220,3060,0,1,0,"61_61"
1,1,3060,1560,420,1,0,"61_461"
1,1,1560,1440,300,1,0,"461_461"
1,1,1440,1440,300,0,0,"461_461"
0,1,2100,2880,0,0,0,"61_61"
1,1,1980,2940,0,1,0,"61_61"
1,1,1980,2880,0,0,0,"61_61"
1,1,2220,3060,0,1,0,"61_61"
1,1,1980,2940,0,1,0,"61_61"
1,1,1440,1440,300,0,0,"461_461"
1,1,2100,2880,0,0,0,"61_61"
1,1,1440,1440,300,0,0,"461_461"
1,1,2100,3120,0,0,0,"61_61"
1,1,3120,1620,360,0,0,"61_461"
1,1,1440,1440,300,0,0,"461_461"
1,1,2100,3300,0,0,0,"61_61"
1,1,3300,2100,840,0,0,"61_61"
1,1,2100,3360,0,0,0,"61_61"
1,1,3360,1620,540,0,0,"61_461"
1,1,2100,3060,0,0,0,"61_61"
1,1,1620,1800,300,0,0,"461_461"
1,1,2100,3360,0,0,0,"61_61"
1,1,1620,1500,300,0,1,"461_461"
0,1,1500,240,300,0,1,"461_461"
1,1,1440,1440,300,0,0,"461_461"
1,1,2100,3360,0,0,0,"61_61"
1,1,3360,1620,600,0,0,"61_461"
1,1,1620,1800,780,0,0,"461_461"
1,1,2160,3120,0,0,1,"61_61"
1,1,3120,240,300,0,1,"61_61"
0,1,2100,3360,0,0,0,"61_61"
0,0,2160,3360,0,0,1,"61_61"
1,0,3360,240,300,0,1,"61_61"
1,1,1620,1800,300,0,0,"461_461"
1,1,2160,3360,0,0,1,"61_61"
1,1,2100,3360,0,0,0,"61_61"
1,1,1620,1800,480,0,1,"461_461"
1,1,1980,2640,0,0,1,"61_61"
1,1,2640,240,300,0,1,"61_61"
0,1,2160,3360,0,0,1,"61_61"
1,1,1980,2640,0,0,1,"61_61"
1,1,2640,240,300,0,1,"61_61"
0,0,2160,3360,0,0,1,"61_61"
1,1,2160,3120,0,0,1,"61_61"
1,1,3120,1500,300,0,1,"61_461"
1,1,1500,1320,780,0,1,"461_461"
1,1,1320,240,300,0,0,"461_461"
1,1,2160,3120,0,0,1,"61_61"
1,1,1980,2640,0,0,0,"61_61"
1,1,1440,1200,360,0,0,"461_461"
1,1,1860,2400,0,0,0,"61_61"
1,1,2400,240,300,0,0,"61_61"
1,1,2160,2940,0,0,1,"61_61"
1,1,2940,1500,720,0,1,"61_461"
1,1,1500,1320,420,0,0,"461_461"
0,1,1920,2520,0,0,0,"61_61"
1,0,1440,1200,360,0,0,"461_461"
1,1,1440,1200,420,0,0,"461_461"
0,1,1860,2520,0,0,0,"61_61"
1,1,1380,1200,300,0,0,"461_461"
1,1,1200,1260,780,0,0,"461_461"
1,1,1980,2640,0,0,1,"61_61"
1,1,1440,1200,420,0,0,"461_461"
1,1,1440,1200,360,0,0,"461_461"
1,1,1800,2400,0,0,0,"61_61"
1,1,1620,780,0,0,0,"61_61"
1,1,1980,2640,0,0,0,"61_61"
0,1,1440,1200,360,0,0,"461_461"
1,1,1800,2400,0,0,0,"61_61"
1,1,1920,2520,0,0,0,"61_61"
1,1,1860,2400,0,0,0,"61_61"
1,1,1320,1200,300,0,0,"461_461"
1,1,1200,1260,780,0,0,"461_461"
1,1,540,3060,0,1,0,"83_83"
1,1,3060,2220,420,1,0,"83_161"
1,1,2220,1860,300,1,0,"161_161"
1,1,1860,1020,480,1,0,"161_417"
1,1,1020,1920,0,0,0,"417_417"
1,1,1200,1440,0,0,0,"71_71"
1,1,1200,1440,0,0,0,"71_71"
1,1,1200,1440,0,0,0,"71_71"
0,1,1200,1440,0,0,0,"71_71"
1,1,1200,1620,0,0,0,"71_71"
1,1,1620,540,480,0,0,"71_83"
1,1,540,2820,0,0,0,"83_83"
1,1,2820,1140,420,0,1,"83_417"
0,1,1140,1980,0,0,1,"417_417"
1,0,1980,540,600,0,1,"417_83"
0,1,540,2940,0,0,1,"83_83"
1,0,2940,1800,420,0,1,"83_161"
1,1,1800,1500,600,1,0,"60_42"
1,1,1500,1500,420,0,0,"42_42"
1,1,1500,840,360,0,0,"42_31"
1,1,840,840,120,0,0,"31_31"
1,1,1320,1860,0,0,0,"410_410"
1,1,1860,1380,480,0,1,"410_71"
1,1,1380,1620,0,0,1,"71_71"
1,1,1620,1380,600,0,1,"71_71"
0,1,1380,360,0,0,1,"71_71"
1,1,1440,1380,420,0,1,"185_71"
0,1,1380,360,0,0,1,"71_71"
1,1,1560,1500,420,0,0,"410_73"
1,1,1500,1680,120,0,0,"73_73"
1,1,1680,1500,420,0,0,"73_73"
1,1,1500,1860,120,1,0,"73_73"
1,1,1860,1920,540,1,0,"73_428"
0,1,1920,1680,120,1,0,"428_428"
1,0,1680,2160,420,1,0,"428_98"
1,1,1680,2400,480,1,0,"73_25"
1,1,1740,1380,360,1,0,"73_19"
1,1,1380,1860,0,0,0,"19_19"
1,1,1860,1380,360,0,0,"19_19"
1,1,1380,1860,0,0,0,"19_19"
1,1,1740,1740,120,0,0,"73_73"
1,1,1740,1740,540,0,0,"73_23"
1,1,1740,1920,120,0,0,"23_23"
1,1,1920,1740,480,0,0,"23_73"
1,1,1740,1740,120,0,0,"73_73"
1,1,1740,2460,300,0,0,"73_25"
1,1,2460,2760,480,0,0,"25_25"
1,1,2760,2580,420,0,1,"25_9"
1,1,2580,1080,0,0,1,"9_9"
1,1,1920,1560,0,0,0,"76_76"
1,1,1560,1740,300,0,0,"76_73"
1,1,1740,1740,120,0,0,"73_73"
1,1,1740,1800,540,0,0,"73_16"
1,1,1800,1620,0,0,0,"16_16"
0,1,1620,2040,480,0,0,"16_16"
0,0,2040,1920,0,0,0,"16_16"
1,0,1920,1860,420,0,0,"16_73"
1,1,1860,1740,120,0,1,"73_73"
1,1,1740,1920,420,0,1,"73_73"
1,1,3900,2100,420,0,0,"4_192"
1,1,2100,1680,840,0,1,"192_428"
0,1,1680,1680,480,0,1,"428_428"
1,0,1680,1440,120,0,1,"428_428"
1,1,1440,1740,480,0,1,"428_73"
1,1,1740,1620,300,0,0,"73_73"
1,1,1620,1860,420,0,0,"73_15"
1,1,1860,1800,540,0,0,"15_15"
1,1,1740,1500,120,0,0,"73_73"
1,1,1920,1740,120,0,1,"73_73"
1,1,2880,1920,420,0,1,"161_73"
1,1,1920,1740,600,0,1,"73_73"
1,1,1740,1260,600,0,1,"73_410"
0,1,1140,1740,0,0,1,"74_74"
1,0,1740,1920,420,0,1,"74_73"
1,1,1680,1020,540,0,0,"73_71"
1,1,1020,1500,0,0,0,"71_71"
1,1,1500,540,480,0,0,"71_83"
1,1,540,3060,0,1,0,"83_83"
1,1,3060,1140,420,1,0,"83_75"
1,1,1140,1260,0,1,0,"75_75"
1,1,1140,1080,0,1,0,"75_75"
1,1,3720,2040,420,1,0,"123_76"
1,1,2040,1740,0,1,0,"76_76"
1,1,1740,2040,420,1,0,"76_76"
1,1,2040,1620,0,1,0,"76_76"
1,1,2400,540,600,0,0,"128_83"
1,1,540,2820,0,0,1,"83_83"
1,1,2820,1140,540,0,1,"83_74"
1,1,1140,1740,0,0,1,"74_74"
1,1,2700,1740,420,0,1,"83_54"
0,1,1740,1680,300,0,0,"54_54"
1,0,1680,1920,420,0,0,"54_76"
1,1,1920,1380,0,0,0,"76_76"
1,1,1380,1920,300,0,0,"76_76"
1,1,1920,1380,0,0,0,"76_76"
0,1,1380,1860,300,0,0,"76_76"
0,0,1860,1380,0,0,0,"76_76"
1,0,1380,1860,360,0,0,"76_76"
1,1,1860,1380,0,0,0,"76_76"
1,1,1380,1860,360,0,0,"76_76"
1,1,1860,1380,0,0,0,"76_76"
1,1,1380,1860,360,0,0,"76_76"
1,1,2040,1680,0,0,0,"76_76"
0,1,1680,1740,420,0,1,"76_20"
0,0,1740,2100,0,0,1,"20_20"
1,1,1620,1920,540,0,1,"73_76"
1,1,1920,1440,0,0,0,"76_76"
1,1,1440,1800,360,0,0,"76_1"
1,1,1800,1620,0,0,0,"1_1"
1,1,1620,2700,480,0,0,"1_21"
1,1,2700,2700,120,0,0,"21_21"
0,1,2160,1860,0,0,1,"76_76"
1,0,1860,1680,540,0,1,"76_19"
1,1,1680,1920,0,0,1,"19_19"
1,1,1920,2340,540,0,1,"19_199"
1,1,2160,1560,0,0,1,"76_76"
1,1,1560,1560,420,0,1,"76_428"
1,1,1560,1440,120,0,0,"428_428"
1,1,1440,1920,360,0,0,"428_76"
1,1,1920,1440,0,0,0,"76_76"
1,1,1440,1620,420,0,0,"76_13"
1,1,1620,1620,360,0,0,"13_13"
1,1,1380,960,840,0,1,"613_49"
1,1,960,1260,0,0,1,"49_49"
1,1,1260,960,480,0,1,"49_49"
1,1,960,1260,0,0,1,"49_49"
1,1,1260,1860,540,0,1,"49_6"
1,1,1860,1620,360,0,0,"6_54"
1,1,1620,1680,300,0,0,"54_54"
1,1,1680,1920,480,0,0,"54_76"
1,1,1920,1380,0,0,0,"76_76"
1,1,1380,1920,300,0,0,"76_76"
1,1,1920,1380,0,0,0,"76_76"
1,1,1380,1860,300,0,0,"76_76"
1,1,1860,1380,0,0,0,"76_76"
1,1,1380,1860,360,0,0,"76_76"
1,1,1860,1380,0,0,0,"76_76"
1,1,1380,1860,360,0,0,"76_76"
1,1,1560,1560,480,0,0,"417_13"
1,1,1560,1860,360,1,0,"13_13"
1,1,1860,1740,540,1,0,"13_13"
1,1,1740,1920,300,1,0,"13_13"
1,1,1920,960,480,1,0,"13_74"
1,1,960,1680,0,1,0,"74_74"
1,1,1680,1620,840,0,0,"74_73"
1,1,1620,1740,120,0,0,"73_73"
1,1,1740,900,360,0,0,"73_74"
1,1,900,1680,0,0,0,"74_74"
1,1,960,1680,0,0,0,"74_74"
1,1,1680,1380,660,0,0,"74_81"
1,1,1380,2820,0,0,0,"81_81"
1,1,2820,1260,420,0,0,"81_410"
1,1,1260,1800,0,0,0,"410_410"
1,1,1800,1860,300,0,0,"410_73"
0,1,1860,3300,780,0,0,"73_77"
0,0,3300,2880,120,0,1,"77_77"
0,0,2880,3120,420,0,1,"77_77"
1,1,2580,2400,180,0,0,"77_77"
1,1,2580,2700,720,1,0,"77_77"
1,1,2580,2700,120,1,0,"77_77"
1,1,2700,2700,0,1,0,"77_77"
1,1,2700,3120,720,1,0,"77_77"
1,1,3120,2760,120,1,0,"77_77"
1,0,3060,2700,120,0,0,"77_77"
1,1,2400,3120,420,1,0,"77_77"
1,1,3120,2820,420,1,0,"77_77"
1,1,3060,2700,120,0,0,"77_77"
1,1,2760,2700,120,1,0,"77_77"
1,1,3060,2700,120,1,0,"77_77"
1,1,2700,3120,300,1,0,"77_77"
1,1,3120,2820,720,1,0,"77_77"
1,1,3120,2820,120,1,0,"77_77"
1,1,3060,2700,120,0,0,"77_77"
1,1,3060,2700,120,0,0,"77_77"
1,1,3060,2820,120,0,0,"77_77"
1,1,3060,2820,120,0,0,"77_77"
1,1,3120,2820,120,0,0,"77_77"
0,1,2820,3240,300,0,0,"77_77"
1,0,3240,3060,120,0,0,"77_77"
1,1,3120,2820,120,0,0,"77_77"
1,1,3120,2820,120,0,0,"77_77"
1,1,3240,3060,120,0,0,"77_77"
1,1,3060,3300,300,0,1,"77_77"
1,1,3120,2820,120,0,0,"77_77"
1,1,3240,3060,120,0,0,"77_77"
1,1,3120,2640,540,0,1,"77_77"
1,1,3240,3060,120,0,0,"77_77"
1,1,3060,3300,540,0,0,"77_77"
1,1,3300,2880,120,0,1,"77_77"
1,1,2880,3120,420,0,1,"77_77"
0,1,3240,3060,120,0,0,"77_77"
1,0,3060,3300,420,0,0,"77_77"
1,1,3300,2880,360,0,1,"77_77"
1,1,1860,1740,120,0,1,"73_73"
1,0,3300,2640,120,0,1,"77_77"
1,1,1980,2220,360,0,1,"13_15"
1,1,2220,1920,480,0,1,"15_73"
1,1,1920,3120,840,0,1,"73_77"
1,1,3120,2640,120,0,1,"77_77"
1,1,2700,2340,120,0,0,"421_421"
1,1,2340,1860,480,0,1,"421_13"
1,1,1860,1800,720,0,1,"13_13"
1,1,1800,1740,420,0,1,"13_73"
1,1,1740,2820,840,0,1,"73_77"
1,1,2820,2520,120,0,0,"77_77"
1,1,2580,2220,120,0,0,"77_77"
1,1,1200,1560,720,1,0,"78_78"
1,1,1560,1320,120,1,0,"78_78"
1,1,1320,1560,540,1,0,"78_78"
1,1,1560,1200,120,1,0,"78_78"
1,1,1200,900,420,1,0,"78_125"
1,1,2580,1500,420,0,1,"98_78"
1,1,1500,1320,0,0,1,"78_78"
1,1,1320,1380,780,0,1,"78_78"
1,1,1380,1140,0,0,1,"78_78"
1,1,1140,540,660,0,1,"78_83"
1,1,540,2700,0,0,1,"83_83"
1,1,2700,1800,360,0,0,"83_29"
1,1,1800,1560,0,0,0,"29_29"
1,1,1560,1680,360,0,0,"29_1"
1,1,1680,1620,0,0,0,"1_1"
1,1,1260,1500,480,1,0,"75_80"
1,1,1500,1800,120,1,0,"80_80"
1,1,1500,1620,60,0,0,"80_80"
1,1,1620,1500,420,0,0,"80_80"
1,1,1500,1620,60,0,0,"80_80"
1,1,1620,1500,420,0,0,"80_80"
1,1,1500,1620,60,0,0,"80_80"
1,1,1620,1560,420,0,0,"80_80"
1,1,1560,1620,120,0,0,"80_80"
1,1,1620,2160,540,0,1,"80_76"
1,1,2160,1860,0,0,1,"76_76"
1,1,1860,2040,660,0,1,"76_76"
1,1,2040,1560,0,0,1,"76_76"
1,1,1560,1740,480,0,1,"76_73"
1,1,2760,2520,120,0,0,"77_77"
1,1,1560,1620,120,0,1,"80_80"
1,1,1620,1560,600,0,1,"80_80"
1,1,1560,1680,120,0,1,"80_80"
1,1,1680,1560,840,0,1,"80_80"
1,1,1560,1560,300,0,1,"80_80"
1,1,1560,1380,420,0,0,"16_19"
1,1,1380,1740,0,0,0,"19_19"
1,1,1740,1380,660,1,0,"19_19"
0,1,1380,1860,0,1,0,"19_19"
1,0,1860,1440,600,1,0,"19_81"
1,1,1440,2820,0,1,0,"81_81"
1,1,2820,1440,360,1,0,"81_410"
1,1,1440,1740,0,0,0,"410_410"
1,1,1740,1560,300,0,0,"410_20"
1,1,1560,2100,0,0,0,"20_20"
1,1,2100,1200,300,0,0,"20_410"
1,1,1200,1740,0,0,0,"410_410"
1,1,1740,1560,300,0,0,"410_20"
1,1,1560,2100,0,0,0,"20_20"
1,1,2100,1800,480,0,0,"20_16"
1,1,1800,1620,0,0,0,"16_16"
1,1,1620,1560,480,0,0,"16_428"
1,1,1560,1680,180,0,0,"428_428"
1,1,1680,1560,360,0,0,"428_81"
0,1,1560,2820,0,0,0,"81_81"
1,0,2820,1800,480,0,1,"81_19"
1,1,1800,2040,0,0,1,"19_19"
1,1,2040,1560,420,0,1,"19_81"
1,1,1560,2700,0,0,1,"81_81"
1,1,2700,1140,540,0,1,"81_410"
1,1,1140,1620,0,0,0,"410_410"
1,1,1620,1560,300,0,0,"410_20"
1,1,1560,1980,0,0,0,"20_20"
1,1,1980,1140,540,0,0,"20_410"
1,1,1140,1620,0,0,0,"410_410"
1,1,1620,1140,300,0,0,"410_71"
1,1,1140,1320,0,0,0,"71_71"
1,1,1140,1320,0,0,0,"71_71"
1,1,1320,1320,540,0,0,"71_81"
1,1,1320,2700,0,0,0,"81_81"
1,1,2700,1080,780,0,0,"81_410"
1,1,1500,2820,0,1,0,"81_81"
1,1,1380,2820,0,0,0,"81_81"
1,1,2820,1620,600,0,0,"81_99"
1,1,1620,3360,0,0,0,"99_99"
1,1,3360,1740,420,0,0,"99_23"
1,1,1740,1860,120,0,0,"23_23"
1,1,1860,1380,480,0,0,"23_81"
1,1,1380,2820,0,0,0,"81_81"
1,1,2820,1740,420,0,0,"81_20"
1,1,1740,2220,0,0,1,"20_20"
1,1,2220,1560,420,0,1,"20_81"
1,1,1560,2700,0,0,1,"81_81"
1,1,2700,1200,480,0,1,"81_410"
1,1,1200,1740,0,0,0,"410_410"
1,1,1560,2700,0,0,1,"81_81"
1,1,2700,1500,600,0,1,"81_78"
1,1,1500,1140,0,0,1,"78_78"
1,1,1140,1320,420,0,1,"78_71"
1,1,1320,1440,0,0,1,"71_71"
1,1,1440,1080,420,0,1,"71_417"
1,1,1080,1740,0,0,0,"417_417"
1,1,1740,960,780,0,0,"417_417"
1,1,960,1740,0,0,0,"417_417"
1,1,1740,1320,600,0,0,"417_81"
1,1,1320,2700,0,0,0,"81_81"
1,1,2700,1740,780,0,0,"81_73"
1,1,1740,1500,120,0,0,"73_73"
1,1,1500,1560,480,0,0,"73_428"
1,1,1380,1020,420,0,0,"428_71"
1,1,1260,1080,0,0,1,"75_75"
1,1,1080,540,600,0,1,"75_83"
0,1,540,2940,0,0,1,"83_83"
1,0,2940,1560,720,0,1,"83_81"
1,1,1560,2700,0,0,1,"81_81"
1,1,2700,3360,540,0,0,"81_123"
1,1,1380,1740,0,1,0,"410_410"
1,1,1740,600,540,1,0,"410_82"
1,1,600,2160,0,1,0,"82_82"
1,1,2160,600,420,1,0,"82_82"
1,1,600,1980,0,1,0,"82_82"
1,1,1980,600,420,1,0,"82_82"
1,1,600,1980,0,0,0,"82_82"
1,1,1980,1200,480,0,0,"82_71"
1,1,1200,1440,0,0,0,"71_71"
1,1,600,2040,0,1,0,"82_82"
0,1,2040,1920,420,1,0,"82_428"
1,1,600,2160,0,1,0,"82_82"
1,1,1980,600,480,1,0,"180_82"
1,1,600,1980,0,1,0,"82_82"
1,1,1920,720,0,0,1,"82_82"
1,1,720,1920,660,0,1,"82_82"
1,1,1920,720,0,0,0,"82_82"
1,1,1380,1500,780,0,0,"76_6"
1,1,1500,1740,720,0,0,"6_6"
1,1,1740,2400,480,1,0,"6_128"
1,1,2400,2700,840,1,0,"128_199"
1,1,2700,540,420,1,0,"199_83"
1,1,540,2820,0,1,0,"83_83"
1,1,540,2880,0,0,0,"83_83"
1,1,2880,1320,420,1,0,"83_417"
1,1,1320,1980,0,1,0,"417_417"
1,1,840,1740,0,1,0,"74_74"
